,,Barcode,Quantity,Item Name,Date,Company,Stock Take Code,Warehouse,Bin Location,, Count 2 , Count 3 , Count 4 , Count 5 ,
,,1710101000,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-05-01,45953.43681, -   , -   , -   ,  ,
,,1519100370,1,"SPINDLE INSERT, 3RD RED, 009-05-123",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-05-01,45953.43681, -   , -   , -   ,  ,
,,1524100980,1,"WRAP AROUND, 12 7/8"", 48T, MAIN FRAME, 009-01-062",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-05-01,45953.43681, -   , -   , -   ,  ,
,,1515100570,1,"CLAMP RING GUIDE PIECE, CHUCK, 83R-02-112",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-05-01,45953.43681, -   , -   , -   ,  ,
,,1524101360,1,"FLAT SPANNER REV2, 10"", MAIN FRAME, 71R-01-273",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-05-01,45953.43681, -   , -   , -   ,  ,
,,1523111570,3,"ROTARY SEAL CARRIER, HIGH PRESSURE, 4TH RED, 71R-06-102",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-05-01,45953.43681, -   , -   , -   ,  ,
,,1519108250,2,"LOCK NUT, WATER SWIVEL, 1ST RED, RD6-03-091",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1523112580,1,"SEAL CARRIER, 16562698, 2ND RED, G380-04-012",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1515102560,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1524103620,4,"SHOE, 12 7/8'', 13'', CHUCK, RD8-02-100",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1532100890,4,"PLANET SPACER, 16562720, 3RD RED, HG380-05-015",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1519116710,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1525100440,8,"MOUNTING KEY, PIPE LOADER, RD8-14-204",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1512108680,0,"CHUCK BOLT, M36 X 360, CHUCK, RD6-04-182",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1519108020,8,"WATER TUBE LOCK RING, 2ND RED, RD6-03-095",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1537102260,1,"BOTTOM WASHER, 2ND RED, RD6-04-068",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-02,45953.43819, -   , -   , -   ,  ,
,,1526109510,1,"SOCKET, ALLEN KEY, 36mm X 1.1/2"" DRIVE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1233100110,14,"LUG, 120 X 12mm",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1223100100,3,"GLAND, MECHANICAL, NO 4",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1228102670,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1526102880,1,"ALLEN KEY, 24 MM, STD",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1526101290,0,"ALLEN KEY, 17 MM",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1526109610,0,"PLIERS, CIRCLIP, EXTERNAL, 8""",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1310108860,32,"FITTING, 1/2"" X 1/4"", NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1321100040,2,"TAPERLOCK, 3020, BORE 1 1/4""",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1016101230,3,"PAINT, AEROSOL SPRAY, ORANGE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1016100850,0,"PAINT, SPRAY, BLACK",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1810101400,0,"SILICON, CLEAR, 270ml",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1016101450,20,"MARKING PAINT, WHITE, 12 P/BOX, UNDERGROUND SURVEY, AEROMARK",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1546102120,12,"GREASE NIPPLE, TYPE A - CONED, 71412, M10 X 1",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1810101410,20,"FLAPPER WHEELS, GRIT 60, 50 X 15",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1010104820,0,MASKING TAPE,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1217100640,5,"CONNECTOR BLOCK INSULATION PLATE, 2mm",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1019101040,1,"PADLOCK, 50 MM",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1019101030,0,"PADLOCK, BODY WIDTH 40mm",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1216100230,4,"COIL, VALVE, 617 471 43/13, VICKERS",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-05-04,45953.44097, -   , -   , -   ,  ,
,,1519103380,2,"GRIPPER BLOCK, 14 3/4"", PIPE LOADER, RD8-14-084",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-01,45953.44375, -   , -   , -   ,  ,
,,1515100680,1,"FLOATBOX, 14 3/4"" 3-ST, 3RD RED, RD8-05-061",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-01,45953.44375, -   , -   , -   ,  ,
,,1710100040,2,"WATER SWIVEL PIPE, 3RD RED, RD8-05-227",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-01,45953.44375, -   , -   , -   ,  ,
,,1518102950,1,"RING GEAR, 2ND RED, RD6-04-076",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-01,45953.44375, -   , -   , -   ,  ,
,,1110105160,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-13-01,45953.44375, -   , -   , -   ,  ,
,,1518104090,1,"SHAFT GEAR, 1ST RED, LP100-03-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1514101910,2,"INNER BUSH, COLUMNS & HEAD FRAME, LP100-08-090",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1519112340,1,"CENTER SLEEVE, 1ST RED, LP100-03-089",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1524103370,2,"SPANNER, COLUMNS & HEAD FRAME, LP100-08-127",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1123101460,1,"HALF RING, NON-ROTATING, 10"", REAMING STAB, DHE-03-514",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1517100750,2,"BACK COVER PLATE, COLUMNS & HEAD FRAME, LP100-08-122",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1517100740,2,"FRONT COVER PLATE, COLUMNS & HEAD FRAME, LP100-08-123",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1517100760,2,"STINGER TIP HOLDER, COLUMNS & HEAD FRAME, LP100-08-330",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1517100720,2,"BACK SLIDE, COLUMNS & HEAD FRAME, LP100-08-118",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1514101940,2,"BRASS BUSH, AUX EQUIPMENT, LP100-13-141",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1523113060,1,"INNER WEAR RING, AUX EQUIPMENT, LP100-13-134",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1544100540,1,"COMPRESSION SPRING, 1ST RED, LP100-03-101",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1518104080,1,"BULL GEAR, 1ST RED, LP100-03-060",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-06,45953.44444, -   , -   , -   ,  ,
,,1515100770,1,"FLOATBOX, 10"" 3-ST, CHUCK, 61R-02-101",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-06,45953.44583, -   , -   , -   ,  ,
,,1515100170,0,"FLOATBOX, 10"" DI-22, CHUCK, 61R-02-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-06,45953.44583, -   , -   , -   ,  ,
,,1515100190,0,"REACTION CAP, CHUCK, 61R-02-056",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-06,45953.44583, -   , -   , -   ,  ,
,,1519101100,1,"THRUST WASHER, CHUCK, 61R-02-057",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-06,45953.44583, -   , -   , -   ,  ,
,,1515100180,1,"OUTPUT JAW, CHUCK, 61R-02-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-06,45953.44583, -   , -   , -   ,  ,
,,1322100190,4,"GRIPPER CYLINDER, PIPE LOADER, 71R-14-009",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-05,45953.44722, -   , -   , -   ,  ,
,,1524100290,1,"WORK TABLE INSERT, MAIN FRAME, 61R-01-051",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-05,45953.44722, -   , -   , -   ,  ,
,,1524100330,1,"WRAP AROUND, 10"", 56T, AUX EQUIPMENT, 61R-13-001",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-05,45953.44722, -   , -   , -   ,  ,
,,1518105270,3,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1529101130,6,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1518105290,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1518105300,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1518105250,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1518105240,6,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1518100360,2,"BULL GEAR, 3RD RED, 53R-05-055",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-07,45953.44861, -   , -   , -   ,  ,
,,1518103150,6,"PLANET GEAR, 4TH RED, 73R-06-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1518102190,3,"PLANET GEAR, 2ND RED, 73R-04-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1514100090,1,"COLLARING BUSH, 11 1/4"", AUX EQUIPMENT, 71R-13-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1518103470,1,"RING GEAR, 4TH RED, 73R-06-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1518102810,2,"RING GEAR, 2ND RED, 73R-04-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1518103110,2,"MOTOR SPLINE, 1ST RED, 73R-03-100",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1518102820,6,"PLANET GEAR, 3RD RED, 73R-05-051",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-01,45953.45208, -   , -   , -   ,  ,
,,1547102110,2,"GA, BOTTOM WRENCH, 14 3/4"", MAIN FRAME, HG380-01-020",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1519110710,0,"ROTARY SLEEVE, 2ND RED, HG380-04-011",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518101720,1,"COUPLING, 16562689, 2ND RED, HG380-04-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518101700,0,"INPUT SHAFT, 16562687, 1ST RED, HG380-03-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518101460,2,"SPUR WHEEL, 16562691, HG380-04-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1519107240,0,"PLANET CARRIER, 16562662, 1ST RED, HG380-03-065",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518101730,2,"RING GEAR, INPUT STAGE, 16562683, 1ST RED, HG380-03-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518101690,3,"PLANET GEAR, 16562686, 1ST RED, HG380-03-051",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518101640,2,"IDLER GEAR, 16562692, 2ND RED, HG380-04-055",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-04,45953.45278, -   , -   , -   ,  ,
,,1518100870,0,"RING GEAR, 3RD RED, RD8-05-192",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-03,45953.45417, -   , -   , -   ,  ,
,,1519115960,1,"SUPPORT DISK,  50X62X3, 16452500, 1ST RED, HG380-03-058",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-03,45953.45417, -   , -   , -   ,  ,
,,1710100720,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-03,45953.45417, -   , -   , -   ,  ,
,,1519114660,1,"SUPPORT DISK, 16562710, 1ST RED, HG380-03-057",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-03,45953.45486, -   , -   , -   ,  ,
,,1512107400,6,"CHUCK BOLT, M56, CHUCK, HG380-02-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-03,45953.45486, -   , -   , -   ,  ,
,,1710100820,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-03,45953.45486, -   , -   , -   ,  ,
,,1518102840,1,"SUN GEAR, 4TH RED, 73R-06-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1518103140,1,"SHIFTER GEAR, 1ST RED, 73R-03-103",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1523111580,1,"ROTARY SLEEVE, HIGH PRESSURE, 3RD RED, 71R-06-103",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1518102550,3,"PLANET GEAR, 1ST RED, 83R-03-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1537101800,1,"BRASS WASHER, 1ST RED, 71R-03-122",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1311101320,6,"PLANET GEAR PIN, 4TH RED, 73R-06-051",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1518100460,1,"MOTOR PINION COUPLING, 1ST RED, 71R-03-121",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45486, -   , -   , -   ,  ,
,,1518100440,1,"SHIFTER GEAR, 1ST RED, 71R-03-118",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-02,45953.45556, -   , -   , -   ,  ,
,,1524101030,1,"SPANNER STOP BLOCK RH, MAIN FRAME, 71R-01-243",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-03,45953.45625, -   , -   , -   ,  ,
,,1524101020,1,"SPANNER STOP BLOCK LH, MAIN FRAME, 71R-01-244",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-03,45953.45625, -   , -   , -   ,  ,
,,1519106790,2,"BRACKET PIN, MAIN FRAME, 71R-01-268",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-03,45953.45625, -   , -   , -   ,  ,
,,1519101520,0,"THRUST WASHER, 3RD RED, 71R-05-057",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-03,45953.45625, -   , -   , -   ,  ,
,,1322100210,2,"SWING CYLINDER, PIPE LOADER, 71R-14-019",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-03,45953.45625, -   , -   , -   ,  ,
,,1518100530,1,"RING GEAR, 3RD RED, 71R-05-056",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-03,45953.45625, -   , -   , -   ,  ,
,,1510107210,7,"BEARING, CYL ROLLER, SINGLE ROW, DIN 5412, NJ 221 ECP, SKF",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-02,45953.45694, -   , -   , -   ,  ,
,,1522100460,3,Cylinder Pin For Gear-Box,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-02,45953.45694, -   , -   , -   ,  ,
,,1322100420,0,"GA, CYLINDERS, RD8-09-004",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-02,45953.45694, -   , -   , -   ,  ,
,,1524100730,2,"GEAR SHIFT SHAFT 2, 2ND RED, RD8-04-067",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-02,45953.45694, -   , -   , -   ,  ,
,,1519115460,1,"FASTENING RING, 16562707, 3RD RED, HG380-05-014",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-02,45953.45694, -   , -   , -   ,  ,
,,1512107400,19,"CHUCK BOLT, M56, CHUCK, HG380-02-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-12-02,45953.45694, -   , -   , -   ,  ,
,,1515101440,0,"SLOT RING, CHUCK, 71R-02-239",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-04,45953.45764, -   , -   , -   ,  ,
,,1519101500,2,"ROTARY SEAL HOUSING, 4TH RED, 71R-05-051",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-04,45953.45764, -   , -   , -   ,  ,
,,1515101460,1,"WRENCH BODY, CHUCK, 71R-02-205",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-04,45953.45764, -   , -   , -   ,  ,
,,1524100360,2,"WRAP AROUND, 10"", 48T, MAIN FRAME, 71R-01-014",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-04,45953.45764, -   , -   , -   ,  ,
,,1519101530,2,"ROTARY SLEEVE, OIL SEAL, 71R-05-058",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-04,45953.45764, -   , -   , -   ,  ,
,,1518100590,7,"PLANET GEAR, 4TH RED, 71R-06-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-05,45953.45903, -   , -   , -   ,  ,
,,1519101590,0,"BEARING CUP CARRIER, 4TH RED, 71R-06-072",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-05,45953.45903, -   , -   , -   ,  ,
,,1515100380,1,"FLOATBOX, 11 1/4"" 3-ST, CHUCK, 71R-02-122",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-05,45953.45903, -   , -   , -   ,  ,
,,1519101580,2,"GARLOCK SEAL CARRIER, 4TH RED, 71R-06-067",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-05,45953.45903, -   , -   , -   ,  ,
,,1519101380,6,"SHROUD, 1ST RED, 71R-03-057",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-06,45953.46111, -   , -   , -   ,  ,
,,1518100390,2,"RING GEAR, 1ST RED, 71R-03-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-06,45953.46111, -   , -   , -   ,  ,
,,1518100400,0,"SUN GEAR, 1ST RED, 71R-03-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-06,45953.46111, -   , -   , -   ,  ,
,,1519101360,2,"SHIFTER, 1ST RED, 71R-03-002",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-06,45953.46111, -   , -   , -   ,  ,
,,1518100380,3,"PLANET GEAR, 1ST RED, 71R-03-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-06-06,45953.46111, -   , -   , -   ,  ,
